5	,	18	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	2.04800e-03	,	0.00000000e+00	,	1
6	,	18	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-1.89000e-04	,	0.00000000e+00	,	1
7	,	18	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-3.15300e-03	,	0.00000000e+00	,	1
8	,	18	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-3.95000e-04	,	0.00000000e+00	,	1
9	,	18	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-3.93900e-03	,	0.00000000e+00	,	1
10	,	18	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-3.06000e-04	,	0.00000000e+00	,	1
12	,	18	,	-1.00096e+01	,	-1.10880e+01	,	-6.48600e+00	,	-2.62000e-04	,	0.00000000e+00	,	1
13	,	18	,	-1.00096e+01	,	-1.10880e+01	,	-6.48600e+00	,	-1.08000e-04	,	0.00000000e+00	,	1
16	,	18	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	-2.47000e-04	,	0.00000000e+00	,	1
1	,	19	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-5.29000e-04	,	0.00000000e+00	,	1
2	,	19	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-2.43000e-04	,	0.00000000e+00	,	1
6	,	19	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-3.70400e-03	,	0.00000000e+00	,	1
7	,	19	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-2.11490e-02	,	0.00000000e+00	,	1
8	,	19	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	3.93900e-03	,	0.00000000e+00	,	1
9	,	19	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-2.21960e-02	,	0.00000000e+00	,	1
10	,	19	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-7.23600e-03	,	0.00000000e+00	,	1
12	,	19	,	-1.00096e+01	,	-1.10880e+01	,	-6.48600e+00	,	-1.19000e-04	,	0.00000000e+00	,	1
16	,	19	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	1.88000e-04	,	0.00000000e+00	,	1
18	,	19	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	-6.49000e-04	,	0.00000000e+00	,	1
19	,	19	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	3.54000e-04	,	0.00000000e+00	,	1
1	,	20	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	9.16000e-04	,	0.00000000e+00	,	1
3	,	20	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	5.37000e-04	,	0.00000000e+00	,	1
4	,	20	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	5.42000e-04	,	0.00000000e+00	,	1
5	,	20	,	-4.86850e+00	,	-7.39200e+00	,	4.48831e+00	,	-1.00100e-03	,	0.00000000e+00	,	1
6	,	20	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-2.08200e-03	,	0.00000000e+00	,	1
7	,	20	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-7.32000e-03	,	0.00000000e+00	,	1
8	,	20	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	3.06000e-04	,	0.00000000e+00	,	1
9	,	20	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-7.23600e-03	,	0.00000000e+00	,	1
